Event ID,Event Name,Event Size,Day,Timeslot,Duration,Original Room,Original Campus,New Room,New Room Capacity,New Campus,Capacity Waste,Tiered Waste,Original Room Type,New Room Type,Room Type Match
E:64PFZ1W89Z,LfA - French Intermediate Step 4,14,Thursday,Thursday 17:30,90,0551_-1M_M2,Holyrood,0254_01_1.03,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:GCQQGUVZM9,LfA - French Upper Intermediate Step 4,14,Monday,Monday 17:30,90,0551_-1_LG44,Holyrood,0227_02_2.54,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:U4TKIZUQVV,LfA - Spanish Intermediate Step 6,14,Tuesday,Tuesday 19:00,90,0551_-1_LG45,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:7N4DF8X6LE,LfA - French Upper Intermediate Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1M_M14,Holyrood,0001_01_1.275,30,Central,16,0,Boardroom Style,Boardroom Style,1
E:INUEGRPD9X,LfA - Italian Beginners Step 3,14,Thursday,Thursday 17:30,90,0551_-1_LG44,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:79VZ83PKCP,LfA - German Beginners Step 1,14,Tuesday,Tuesday 19:00,90,0551_-1_LG46,Holyrood,0254_01_1.08,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:R94GAM9K2Q,LfA - Japanese Elementary Step 1,14,Thursday,Thursday 19:00,90,0551_-1M_M2,Holyrood,0113_00_G.14,26,Central,12,0,Boardroom Style,Boardroom Style,1
E:5OPB4HOT32,LfA - Staff British Sign Language Beginners Step 3 and Elementary Step 1,15,Thursday,Thursday 12:00,50,0551_00_G35,Holyrood,0008_00_G.252,16,Central,1,0,Group Cluster Style,Boardroom Style,0
E:QG9SW3L1OR,IFP - Introducing Cultural Studies D,20,Tuesday,Tuesday 11:00,80,0551_-1_LG48,Holyrood,0201_00_G.08,193,Central,173,153,Boardroom Style,Lecture Theatre,0
E:U6AYDR7CD7,LfA - Spanish Elementary Step 1,14,Wednesday,Wednesday 17:30,90,0551_00_G37,Holyrood,0251_01_1.01,28,Central,14,0,Classroom Style,Classroom Style,1
E:J2R9OZJ6WU,LfA - Gaelic Elementary Step 1,14,Wednesday,Wednesday 11:00,90,0551_00_G34,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:JMTI7EQF5A,LfA - Spanish Elementary Step 1,14,Tuesday,Tuesday 19:00,90,0551_00_G37,Holyrood,0214_01_1.01,20,Central,6,0,Classroom Style,Classroom Style,1
E:QNJ4TPE7XZ,LfA - French Beginners Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1_LG44,Holyrood,0254_01_1.08,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:FQL7VVHRM6,IFP - Introduction to Politics A,20,Wednesday,Wednesday 11:00,80,0558_05_5.11,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:2GJASWFNAL,IFP - Introducing Social Science B,20,Monday,Monday 16:00,80,0551_-1M_M2,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:E9URDGBJG4,LfA - French Elementary Step 2,14,Monday,Monday 14:00,90,0551_-1_LG48,Holyrood,0110_02_2.02,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:ECLWUXT71T,IFP - FEAP Plus C,16,Monday,Monday 09:00,100,0551_-1M_M1,Holyrood,0201_02_2.06,18,Central,2,0,Classroom Style,Classroom Style,1
E:5NAMLO54NO,IFP - FEAP Plus A,16,Monday,Monday 14:00,80,0551_00_G38,Holyrood,0254_01_1.04,16,Central,0,0,Boardroom Style,Classroom Style,0
E:ZTBU2NR97L,LfA - French Beginners Step 2,14,Wednesday,Wednesday 17:30,90,0564_03_3.23,Holyrood,0227_03_3.03,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:YGN4R5J5DB,LfA - German Beginners Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1_LG45,Holyrood,0254_01_1.10,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:5P2UBEVF7O,LfA - Arabic Beginners Step 1,14,Monday,Monday 17:30,90,0551_00_G36B,Holyrood,0008_-1_B.154,15,Central,1,0,Classroom Style,Classroom Style,1
E:NG7PDXQWMD,LfA - Modern Greek Beginners Step 1,14,Monday,Monday 17:30,90,0551_-1M_M16,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:CSHXNFZGBD,LfA - Japanese Elementary Step 1,14,Tuesday,Tuesday 17:30,90,0564_03_3.25,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:Z7IGY63VCJ,IFP - FEAP Plus D,16,Tuesday,Tuesday 13:00,80,0551_00_G34,Holyrood,0001_01_1.270,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:BHFHJ9CUS1,LfA - Spanish Intermediate Step 2,14,Wednesday,Wednesday 19:00,90,0564_03_3.25,Holyrood,0254_01_1.10,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:8IG4RQP9BA,LfA - German: Deutsch Aktuell,14,Thursday,Thursday 14:00,110,0551_-1_LG45,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:HTPYFK9NPQ,LfA - British Sign Language Beginners Step 1,15,Wednesday,Wednesday 14:00,90,0551_00_G38,Holyrood,0227_02_2.14,15,Central,0,0,Boardroom Style,Boardroom Style,1
E:91DOKD5712,IFP - Introduction to Psychology Lecture,40,Tuesday,Tuesday 11:00,80,0555_00_G.1,Holyrood,0201_01_1.06,300,Central,260,240,Classroom Style,Lecture Theatre,0
E:TKJMN8AYPL,LfA - Swahili Elementary Step 1,12,Monday,Monday 19:00,90,0551_00_G36A,Holyrood,0110_02_2.01,25,Central,13,0,Classroom Style,Classroom Style,1
E:W4PLJH9CY3,LfA - Spanish Elementary Step 4,14,Tuesday,Tuesday 19:00,90,0551_-1M_M16,Holyrood,0254_01_1.10,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:YFJ51V2R6R,LfA - Portuguese Elementary Step 4,14,Tuesday,Tuesday 17:30,90,0551_-1M_M14,Holyrood,0227_03_3.39,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:HE7AMLLEHU,IFP - Introduction to Politics B,20,Thursday,Thursday 15:00,80,0551_-1M_M2,Holyrood,0001_01_1.266,24,Central,4,0,Boardroom Style,Boardroom Style,1
E:FP2DGQHPY5,LfA - Spanish Beginners Step 1,14,Tuesday,Tuesday 17:30,90,0564_03_3.24,Holyrood,0251_01_1.01,28,Central,14,0,Classroom Style,Classroom Style,1
E:YO4OTD3L5A,LfA - Spanish Elementary Step 1,14,Thursday,Thursday 19:00,90,0564_03_3.25,Holyrood,0001_00_G.158,30,Central,16,0,Boardroom Style,Boardroom Style,1
E:6HHBW3HKD6,IFP - Introduction to Psychology B,20,Tuesday,Tuesday 13:00,80,0551_00_G21,Holyrood,0110_02_2.01,25,Central,5,0,Classroom Style,Classroom Style,1
E:X1HWGTP9BJ,LfA - Japanese Beginners Step 4,14,Tuesday,Tuesday 17:30,90,0564_03_3.15,Holyrood,0003_00_G.03,18,Central,4,0,Classroom Style,Classroom Style,1
E:HA1ANMLTMX,IFP - Living and Learning in Britain B,30,Thursday,Thursday 11:00,90,0591_-1_B1.11,Holyrood,0201_00_G.08,193,Central,163,143,Classroom Style,Lecture Theatre,0
E:RRG79G8LNC,LfA - Italian Beginners Step 1,14,Monday,Monday 19:00,90,0551_-1M_M14,Holyrood,0228_01_1.01,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:5CZL9KXEJT,LfA - French Advanced Step 4,14,Wednesday,Wednesday 17:30,80,0555_02_2.1,Holyrood,0227_03_3.29,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:WTWE4LKYQS,LFA - Gaelic Beginners Step 1,14,Tuesday,Tuesday 11:00,90,0551_00_G34,Holyrood,0110_02_2.02,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:94NCW13DAG,LfA - German Intermediate Step 6,14,Wednesday,Wednesday 14:00,90,0551_-1_LG48,Holyrood,0227_03_3.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:6SOFAUQBKE,LfA - Japanese Beginners Step 1,14,Thursday,Thursday 19:00,90,0551_-1M_M16,Holyrood,0001_01_1.265,22,Central,8,0,Boardroom Style,Boardroom Style,1
E:PCUNRJATW3,LfA - German Advanced Step 1,14,Wednesday,Wednesday 19:00,90,0551_00_G32,Holyrood,0103_01_1.B15,16,Central,2,0,Classroom Style,Classroom Style,1
E:BEDDINQZZ9,LfA - German: Deutsch Aktuell,14,Tuesday,Tuesday 18:30,110,0551_00_G38,Holyrood,0228_13_13.07,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:HD1FFGX5U8,LFA - Gaelic Beginners Step 1 ,14,Wednesday,Wednesday 19:00,90,0551_00_G36B,Holyrood,0214_01_1.10,18,Central,4,0,Classroom Style,Classroom Style,1
E:WEKMT6HTEI,LfA - German Upper Intermediate Step 4,14,Friday,Friday 11:00,90,0551_-1_LG48,Holyrood,0228_01_1.01,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:ZAOJGNCBRY,LfA - Portuguese Elementary Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1M_M2,Holyrood,0227_02_2.54,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:TLT4LMCLBY,LfA - German Intermediate Step 1,14,Thursday,Thursday 19:00,90,0551_-1_LG44,Holyrood,0001_01_1.267,26,Central,12,0,Boardroom Style,Boardroom Style,1
E:GNFT3IK8H1,LfA - Russian Beginners Step 1,14,Tuesday,Tuesday 17:30,90,0551_-1M_M1,Holyrood,0251_01_1.02,28,Central,14,0,Classroom Style,Classroom Style,1
E:V85QMJ4YDH,LfA - French: Le Francais Actuel,14,Friday,Friday 11:00,110,0551_-1_LG46,Holyrood,0113_00_G.205,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:P4D7K9CIV8,Access Humanities 2/01,20,Tuesday,Tuesday 10:00,150,0551_-1M_M1,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:FGSVPZDSMH,LfA - Italian Upper Intermediate Step 3,14,Monday,Monday 11:00,90,0551_-1_LG48,Holyrood,0254_01_1.10,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:C8EPLR66WI,LfA - French Beginners Step 1,14,Tuesday,Tuesday 19:00,90,0551_00_G34,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:5BGX5GWUC2,LfA - French Beginners Step 3,14,Monday,Monday 19:00,90,0551_-1M_M1,Holyrood,0214_01_1.01,20,Central,6,0,Classroom Style,Classroom Style,1
E:7A68C7F2CH,LfA - German Elementary Step 1,14,Tuesday,Tuesday 19:00,90,0551_-1_LG44,Holyrood,0254_01_1.03,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:DPL8YGEVZE,LfA - Japanese Beginners Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1M_M16,Holyrood,0254_01_1.03,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:J9R4D5FCXH,LfA - French Elementary Step 3,14,Monday,Monday 19:00,90,0551_00_G38,Holyrood,0227_02_2.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:JB6ZQWQOEB,LfA - German Beginners Step 3,14,Thursday,Thursday 19:00,90,0551_-1_LG45,Holyrood,0001_01_1.273,22,Central,8,0,Boardroom Style,Boardroom Style,1
E:IR4RB2T8KZ,LfA - Arabic Elementary Step 1,14,Monday,Monday 19:00,90,0551_00_G36B,Holyrood,0214_01_1.10,18,Central,4,0,Classroom Style,Classroom Style,1
E:Y7LO3LCVKV,LfA - French Beginners Step 2,14,Monday,Monday 19:00,90,0551_-1M_M2,Holyrood,0227_03_3.39,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:SJ4F1CL9HP,IFP - Reading English Literature B,20,Tuesday,Tuesday 09:00,80,0558_04_4.02,Holyrood,0251_01_1.01,28,Central,8,0,Classroom Style,Classroom Style,1
E:IUJ8AYQWKJ,LfA - French Elementary Step 1 ,14,Tuesday,Tuesday 14:00,90,0551_00_G38,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:M8KVUXWFSG,LfA - German Elementary Step 5,14,Monday,Monday 17:30,90,0551_-1_LG45,Holyrood,0227_03_3.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:VE46YQGYBI,LfA - Spanish Elementary Step 6,14,Tuesday,Tuesday 17:30,90,0551_00_G37,Holyrood,0254_01_1.04,16,Central,2,0,Classroom Style,Classroom Style,1
E:SY7M64CAUM,IFP - FEAP Plus D,16,Friday,Friday 09:00,100,0551_-1_LG48,Holyrood,0300_00_NG.03,16,Central,0,0,Boardroom Style,Classroom Style,0
E:C7H7TF93T8,PIR Academic Publishing Seminar - Seminar,32,Wednesday,Wednesday 10:00,110,0564_03_3.24,Holyrood,0113_01_1.416,40,Central,8,0,Classroom Style,Classroom Style,1
E:3X8LAJJ3OO,ELE - Seminar Discussion Skills (SDS) Group 2,16,Wednesday,Wednesday 15:00,110,0551_-1M_M14,Holyrood,0335_03_3.4,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:7892PSE7SE,ELE - Academic Writing for In-Sessional Study (AWIS) Group 4,14,Tuesday,Tuesday 14:00,110,0551_-1M_M16,Holyrood,0335_00_G.12,17,Central,3,0,Boardroom Style,Boardroom Style,1
E:ZCSQXH6AIA,ELE - Academic Writing for In-Sessional Study (AWIS) Group 5,14,Wednesday,Wednesday 15:00,110,0551_-1M_M16,Holyrood,0228_01_1.01,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:BOXBCRQ8LN,IFP - Introducing Cultural Studies B,20,Wednesday,Wednesday 11:00,80,0551_-1M_M2,Holyrood,0201_01_1.01,20,Central,0,0,Boardroom Style,Boardroom Style,1
E:LCWSFAI6RH,IFP - FEAP Entry B,16,Monday,Monday 09:00,100,0551_-1_LG47,Holyrood,0227_03_3.54,18,Central,2,0,Boardroom Style,Boardroom Style,1
E:3N59PX1A95,ELE - Seminar Discussion Skills (SDS) Group 1,16,Tuesday,Tuesday 14:00,110,0551_-1M_M14,Holyrood,0254_01_1.03,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:JR7Q13LRTP,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/03	,2,Friday,Friday 11:00,50,0591_-1_B1.05,Holyrood,0254_01_1.09,8,Central,6,0,Boardroom Style,Boardroom Style,1
E:OPA3SB1O5E,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/04	,2,Friday,Friday 12:00,50,0591_-1_B1.05,Holyrood,0401_02_2.17,18,New College,16,0,Boardroom Style,Boardroom Style,1
E:BICKD5GRNZ,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/02	,2,Friday,Friday 10:00,50,0591_-1_B1.05,Holyrood,0214_00_G.23,10,Central,8,0,Boardroom Style,Boardroom Style,1
E:TVQ4CAUBXD,IFP - Introducing Cultural Studies A,20,Tuesday,Tuesday 09:00,80,0551_-1M_M2,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:AJ7YXDW6U6,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/01,2,Friday,Friday 09:00,50,0591_-1_B1.05,Holyrood,0401_01_1.09,10,New College,8,0,Boardroom Style,Boardroom Style,1
E:AF1VPNCX59,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/07,2,Friday,Friday 15:00,50,0591_-1_B1.05,Holyrood,0401_01_1.09,10,New College,8,0,Boardroom Style,Boardroom Style,1
E:XJM5NUDQB8,IFP - Introducing Cultural Studies C,20,Thursday,Thursday 09:00,80,0551_-1M_M2,Holyrood,0201_01_1.01,20,Central,0,0,Boardroom Style,Boardroom Style,1
E:RTCKXPM2NO,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/06	,2,Friday,Friday 14:00,50,0591_-1_B1.05,Holyrood,0214_00_G.23,10,Central,8,0,Boardroom Style,Boardroom Style,1
E:OH82Z3M1WO,Scottish Tax Clinic: Tax in Practice LAWS10240 S1 - Clinic/05	,2,Friday,Friday 13:00,50,0591_-1_B1.05,Holyrood,0401_01_1.08,12,New College,10,0,Boardroom Style,Boardroom Style,1
E:ST5Z57FOMH,Sport Science 1A: Physiology & Skill Acquisition - Skill Acquisition Tutorial/PE.D	,20,Friday,Friday 15:00,50,0564_02_2.14,Holyrood,0228_07_7.18,24,Central,4,0,Classroom Style,Classroom Style,1
E:PCJ3OY4RCU,IFP - FEAP Plus D,16,Tuesday,Tuesday 09:00,100,0551_-1M_M2,Holyrood,0001_01_1.270,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:79JER1GAQM,Access Humanities 2/03,20,Tuesday,Tuesday 18:00,150,0564_03_3.23,Holyrood,0401_01M_01M.19,38,New College,18,0,Boardroom Style,Boardroom Style,1
E:HIUYESPLM3,MA Documentary Film Development - Tutorial/02,5,Tuesday,Tuesday 10:00,420,0591_-1_B1.04,Holyrood,0228_06_6.14,12,Central,7,0,Boardroom Style,Boardroom Style,1
E:IKY87URHEH,MA Documentary Film Development - Tutorial/03,5,Tuesday,Tuesday 10:00,420,0591_-1_B1.05,Holyrood,0214_01_1.22,12,Central,7,0,Boardroom Style,Boardroom Style,1
E:SZSFHDRML4,MA Documentary Film Development - Tutorial/01,5,Tuesday,Tuesday 10:00,420,0591_-1_B1.10,Holyrood,0228_06_6.10,13,Central,8,0,Boardroom Style,Boardroom Style,1
E:4318TE5CLW,Access Humanities 1/02,20,Tuesday,Tuesday 14:00,140,0551_00_G42,Holyrood,0424_05_5.21,40,Lauriston,20,0,Classroom Style,Classroom Style,1
E:JCBW3YATI2,IFP - Reading English Literature B,20,Wednesday,Wednesday 09:00,80,0558_03_3.02,Holyrood,0421_E_E.26,20,Lauriston,0,0,Boardroom Style,Boardroom Style,1
E:CI2TYT6WHE,IFP - Reading English Literature A,20,Friday,Friday 09:00,80,0551_-1_LG48,Holyrood,0311_02_2.01,22,Central,2,0,Boardroom Style,Boardroom Style,1
E:JO9AGHWKA5,ELE - Writing your PhD: Reviewing the Literature Group 1,14,Thursday,Thursday 14:00,110,0551_-1M_M16,Holyrood,0008_00_G.252,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:OK1U9EW8JB,COL - Introduction to Illustration,8,Wednesday,Wednesday 18:30,180,0551_00_G30,Holyrood,0254_01_1.12,10,Central,2,0,Classroom Style,Classroom Style,1
E:LYKYMJUKBB,ELE - Writing your PhD: Qualitative Research Group 1,14,Thursday,Thursday 09:00,110,0551_-1M_M16,Holyrood,0300_00_NG.04,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:XT1X77P43M,IFP - Introduction to Politics Lecture,40,Tuesday,Tuesday 15:00,80,0558_05_5.2,Holyrood,0401_01_1.01,84,New College,44,24,Classroom Style,Classroom Style,1
E:PF3PXBPVKP,IFP - FEAP Plus D,16,Wednesday,Wednesday 09:00,100,0551_-1_LG49,Holyrood,0423_R_R.02B,27,Lauriston,11,0,Boardroom Style,Boardroom Style,1
E:UK5P9FS9C8,IFP - FEAP Entry A,16,Friday,Friday 09:00,100,0551_-1_LG46,Holyrood,0008_02_2.403,45,Central,29,9,Boardroom Style,Classroom Style,0
E:WW1HVII26G,ELE - Writing your PhD First Year Report Group 1,14,Friday,Friday 10:00,120,0551_00_G36B,Holyrood,0228_06_6.11,24,Central,10,0,Classroom Style,Classroom Style,1
E:VRZEX59PHC,ELE - Writing your PhD First Year Report Group 2,14,Friday,Friday 10:00,120,0551_-1M_M16,Holyrood,0110_02_2.02,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:4R3DUUHVTN-00001,PECP 1 - Seminar/C,22,Monday,Monday 11:00,50,0564_03_3.23,Holyrood,0001_01_1.273,22,Central,0,0,Boardroom Style,Boardroom Style,1
E:WTYFX4VE2L,IFP - Introducing Philosophy C,20,Tuesday,Tuesday 13:00,80,0558_05_5.3,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:IAUX3J222V-00001,PECP 1 - Seminar/B,23,Monday,Monday 10:00,50,0564_03_3.16,Holyrood,0311_02_2.05,31,Central,8,0,Classroom Style,Classroom Style,1
E:8A6KB6E5TK,IFP - FEAP Plus C,16,Friday,Friday 09:00,100,0551_-1M_M1,Holyrood,0313_00_G.10,36,Central,20,0,Classroom Style,Classroom Style,1
E:EKLAJFOXUL,ELE - English for International Business Communication (EIBC) Group 1,14,Monday,Monday 11:00,110,0564_03_3.15,Holyrood,0008_-1_B.154,15,Central,1,0,Classroom Style,Classroom Style,1
E:RBIDKS7YHO,IFP - Living and Learning in Britain C,30,Thursday,Thursday 15:00,90,0551_01_1.37,Holyrood,0110_02_2.04,42,Central,12,0,Classroom Style,Classroom Style,1
E:4EZY2ADRVO,ELE - Academic Writing For In-Sessional Study (AWIS) Group 16,14,Wednesday,Wednesday 15:00,110,0551_-1M_M16,Holyrood,0228_01_1.01,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:4VOJ7UQZ1I,Access Maths for CAHSS,16,Monday,Monday 14:00,140,0551_-1_LG49,Holyrood,0201_01_1.05,20,Central,4,0,Boardroom Style,Boardroom Style,1
E:GGIKN39BMM,ELE - Academic Writing For In-Sessional Study (AWIS) Group 18,14,Wednesday,Wednesday 11:00,110,0551_-1M_M16,Holyrood,0201_02_2.05,24,Central,10,0,Boardroom Style,Classroom Style,0
E:NQ1QGCD5OD,IFP - FEAP Plus C,16,Monday,Monday 14:00,80,0551_-1M_M1,Holyrood,0113_01_1.42,20,Central,4,0,Classroom Style,Classroom Style,1
E:VJ6GYMBIMX,ELE - Academic Writing For In-Sessional Study (AWIS) Group 15,14,Tuesday,Tuesday 14:00,110,0551_-1M_M16,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:TRX2JHFH38,IFP - FEAP Plus C,16,Tuesday,Tuesday 13:00,80,0551_-1M_M1,Holyrood,0003_01_1.03,24,Central,8,0,Classroom Style,Classroom Style,1
E:HJJRFJZOEU,ELE - Seminar Discussion Skills (SDS) Group 7,16,Wednesday,Wednesday 15:00,110,0551_-1M_M14,Holyrood,0335_03_3.4,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:IKRMPQ8BJF,ELE - Seminar Discussion Skills (SDS) Group 6,16,Tuesday,Tuesday 14:00,110,0551_-1M_M14,Holyrood,0001_01_1.267,26,Central,10,0,Boardroom Style,Boardroom Style,1
E:66NN7QQEPN,IFP - FEAP Plus C,16,Tuesday,Tuesday 09:00,100,0551_-1M_M1,Holyrood,0003_00_G.01,20,Central,4,0,Classroom Style,Classroom Style,1
E:VFMIYBYO5B,Access Languages and Cultures 2,16,Wednesday,Wednesday 18:00,150,0551_-1_LG47,Holyrood,0228_11_11.01,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:BB16ZFORHT,IFP - FEAP Entry A,16,Tuesday,Tuesday 13:00,80,0551_-1_LG48,Holyrood,0335_00_G.12,17,Central,1,0,Boardroom Style,Boardroom Style,1
E:URGR2KQ9FJ,IFP - Introduction to Psychology B,20,Thursday,Thursday 15:00,80,0564_02_2.14,Holyrood,0228_06_6.11,24,Central,4,0,Classroom Style,Classroom Style,1
E:EB1LX8F8IU,Access Humanities 2/01,20,Tuesday,Tuesday 10:00,150,0551_-1M_M1,Holyrood,0003_01_1.02,24,Central,4,0,Classroom Style,Classroom Style,1
E:VT124GWLL8,IFP - FEAP Plus B,16,Monday,Monday 14:00,80,0551_-1M_M14,Holyrood,0228_06_6.11,24,Central,8,0,Boardroom Style,Classroom Style,0
E:H5EUCT3CW4,IFP - FEAP Plus B,16,Thursday,Thursday 13:00,80,0551_-1M_M14,Holyrood,0423_R_R.02B,27,Lauriston,11,0,Boardroom Style,Boardroom Style,1
E:YSFHHT6O7B,IFP - FEAP Plus B,16,Tuesday,Tuesday 13:00,80,0551_-1M_M14,Holyrood,0228_-1_LG.06,35,Central,19,0,Boardroom Style,Classroom Style,0
E:HV9CGLKCPT,IFP - Reading English Literature B,20,Friday,Friday 11:00,90,0551_-1M_M2,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:SL6VJ9B9PP,IFP - Introducing Cultural Studies D,20,Wednesday,Wednesday 11:00,80,0551_-1_LG48,Holyrood,0423_R_R.02B,27,Lauriston,7,0,Boardroom Style,Boardroom Style,1
E:PY43QMW8H3,OS - Reading Round,12,Monday,Monday 11:00,110,0551_00_G34,Holyrood,0401_01_1.08,12,New College,0,0,Boardroom Style,Boardroom Style,1
E:VPILIYSHX2,OS - Scotland and Slavery,16,Wednesday,Wednesday 11:00,110,0551_-1M_M14,Holyrood,0226_-1_LG.11,66,Central,50,30,Boardroom Style,Specialist Room,0
E:JGVCF4ONA7,Developing Narratives of Self - Tutors de-brief,10,Monday,Monday 13:00,50,0551_00_G33,Holyrood,0254_01_1.12,10,Central,0,0,Classroom Style,Classroom Style,1
E:8JPUHLYD53,IFP - Introducing Philosophy B,20,Tuesday,Tuesday 13:00,80,0551_-1_LG48,Holyrood,0311_02_2.01,22,Central,2,0,Boardroom Style,Boardroom Style,1
E:IJL15B8O1E-00021,Psychological Vulnerabilities and Distress in Counselling Practice - PPG/6,10,Thursday,Thursday 16:30,90,0551_00_G33,Holyrood,0335_01_1.9,32,Central,22,2,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00035,Psychological Vulnerabilities and Distress in Counselling Practice - ILG Tutors,10,Thursday,Thursday 19:30,60,0551_00_G21,Holyrood,0201_02_2.05,24,Central,14,0,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00010,Psychological Vulnerabilities and Distress in Counselling Practice - ILG/1,10,Thursday,Thursday 18:00,90,0551_01_1.18,Holyrood,0219_00_G.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00031,Psychological Vulnerabilities and Distress in Counselling Practice - ILG/6,10,Thursday,Thursday 18:00,90,0551_00_G28,Holyrood,0254_01_1.12,10,Central,0,0,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00016,Psychological Vulnerabilities and Distress in Counselling Practice - PPG/1,10,Thursday,Thursday 16:30,90,0551_01_1.19,Holyrood,0251_01_1.01,28,Central,18,0,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00013,Psychological Vulnerabilities and Distress in Counselling Practice - ILG/4,10,Thursday,Thursday 18:00,90,0551_01_1.37,Holyrood,0228_04_4.18,25,Central,15,0,Classroom Style,Classroom Style,1
E:IJL15B8O1E-00034,Psychological Vulnerabilities and Distress in Counselling Practice - PPG Tutors,6,Thursday,Thursday 18:00,60,0551_-1M_M1,Holyrood,0228_09_9.18,25,Central,19,0,Classroom Style,Classroom Style,1
